at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,at32,at33,at34,at35,at36,at37,at38,at39,at40,at41,at42,at43,at44,at45,at46,at47,at48,at49,at50,at51,at52,at53,at54,at55,at56,at57,at58,at59,at60,at61,at62,at63,class
0.008789,0,0.011719,0.023438,0.003906,0,0.027344,0.001953,0.004883,0.004883,0.060547,0,0,0.016602,0,0,0.000977,0.00293,0.052734,0.004883,0,0.033203,0.000977,0,0.020508,0.066406,0.021484,0.032227,0.026367,0.004883,0.029297,0.001953,0.003906,0.008789,0.001953,0,0.005859,0.030273,0.017578,0.013672,0.001953,0.001953,0.020508,0.041992,0.005859,0.050781,0.035156,0.006836,0.008789,0.023438,0.009766,0.012695,0.014648,0.058594,0,0,0.015625,0.00293,0.007812,0,0,0.077148,0.005859,0.052734,14
0.014648,0.000977,0.025391,0.00293,0.003906,0.000977,0.007812,0.033203,0.00293,0,0.029297,0,0.001953,0.03125,0,0.003906,0.000977,0.000977,0.004883,0.010742,0,0.083008,0.005859,0,0.025391,0.003906,0.020508,0.015625,0.0625,0.008789,0.038086,0.006836,0,0,0.005859,0,0,0.020508,0.008789,0.004883,0,0.001953,0.051758,0.038086,0.00293,0.021484,0.052734,0,0.015625,0.097656,0.016602,0.023438,0.016602,0.017578,0.000977,0.001953,0.007812,0.00293,0.041016,0,0,0.005859,0.007812,0.087891,14
0.000977,0.00293,0.032227,0.011719,0,0.000977,0.000977,0.005859,0.004883,0.000977,0.02832,0,0.004883,0.02832,0,0.00293,0.000977,0.001953,0,0.021484,0,0.17773,0.008789,0.000977,0.077148,0.000977,0,0.014648,0.071289,0.006836,0.019531,0.026367,0,0,0.007812,0,0.000977,0.003906,0.003906,0.00293,0,0.006836,0.021484,0,0.010742,0.00293,0.074219,0,0.016602,0.082031,0.029297,0.017578,0.010742,0.005859,0,0.012695,0.008789,0.013672,0.0625,0,0,0.001953,0.015625,0.032227,14
0.020508,0,0.023438,0.008789,0,0,0.013672,0.003906,0.00293,0.009766,0.081055,0,0,0.032227,0,0,0,0,0.006836,0.006836,0,0.048828,0.000977,0,0.027344,0.006836,0.020508,0.009766,0.041992,0.004883,0.053711,0.008789,0,0.000977,0.007812,0,0,0.025391,0.018555,0.009766,0.005859,0.000977,0.056641,0.008789,0.003906,0.011719,0.071289,0.003906,0.012695,0.076172,0.030273,0.017578,0.024414,0.024414,0,0.005859,0.006836,0.009766,0.025391,0,0,0.019531,0.006836,0.081055,14
0,0.003906,0.036133,0.011719,0,0,0.004883,0.007812,0.001953,0.001953,0.053711,0,0.004883,0.024414,0,0.007812,0,0.004883,0.007812,0.010742,0,0.1084,0.005859,0.000977,0.074219,0.001953,0.001953,0.006836,0.063477,0.005859,0.021484,0.015625,0,0,0.004883,0,0,0.001953,0.008789,0.007812,0,0.011719,0.023438,0,0.009766,0,0.082031,0,0.019531,0.05957,0.083984,0.043945,0.014648,0.011719,0,0.005859,0.004883,0.020508,0.048828,0,0,0.010742,0.012695,0.023438,14
0.004883,0,0.019531,0.005859,0.008789,0.000977,0.019531,0.014648,0.000977,0,0.10156,0,0.000977,0.019531,0,0,0,0,0.019531,0.001953,0,0.024414,0.001953,0,0.001953,0.016602,0.001953,0.022461,0.014648,0.00293,0.03418,0.030273,0,0.007812,0.003906,0.005859,0,0.076172,0.004883,0.001953,0,0,0.016602,0.004883,0.003906,0.084961,0.043945,0.000977,0.011719,0.010742,0.12988,0.012695,0.020508,0.040039,0,0.03418,0.010742,0.006836,0.012695,0,0,0.054688,0.00293,0.026367,14
0.003906,0.00293,0.019531,0.011719,0.024414,0.001953,0.024414,0.029297,0.008789,0.003906,0.080078,0,0,0.021484,0,0,0.001953,0.00293,0.021484,0.007812,0,0.038086,0.001953,0,0.003906,0.029297,0.00293,0.024414,0.033203,0.005859,0.020508,0.007812,0,0.018555,0.006836,0,0,0.039062,0.004883,0.003906,0,0,0.017578,0.022461,0.000977,0.075195,0.039062,0.044922,0.008789,0.033203,0.066406,0,0.015625,0.036133,0.024414,0.007812,0.004883,0.005859,0.023438,0,0,0.057617,0.00293,0.004883,14
0,0,0.013672,0.026367,0,0.000977,0.003906,0,0.003906,0.004883,0.06543,0,0.001953,0.024414,0,0,0,0.000977,0.005859,0.010742,0,0.15039,0.001953,0.009766,0.069336,0.004883,0.000977,0.001953,0.06543,0.007812,0.021484,0.011719,0.001953,0,0.004883,0,0.000977,0.000977,0.005859,0.024414,0,0.006836,0.021484,0,0.00293,0,0.064453,0,0.020508,0.087891,0.044922,0.021484,0.029297,0.010742,0,0.005859,0.014648,0.03418,0.050781,0,0,0.007812,0.009766,0.018555,14
0.000977,0,0.012695,0.015625,0.006836,0,0.017578,0.008789,0.001953,0,0.10742,0,0,0.018555,0,0,0,0,0.019531,0.003906,0,0.037109,0.000977,0,0.00293,0.053711,0.011719,0.023438,0.024414,0.005859,0.02832,0.001953,0,0.004883,0.001953,0,0.001953,0.033203,0.026367,0.009766,0.001953,0.001953,0.041992,0.019531,0.001953,0.05957,0.038086,0.001953,0.007812,0.03418,0.041016,0.021484,0.025391,0.046875,0,0.000977,0.005859,0.007812,0.013672,0,0,0.072266,0.00293,0.070312,14
0.005859,0.001953,0.00293,0.017578,0.016602,0,0.03125,0.006836,0.009766,0,0.084961,0,0,0.027344,0,0,0.001953,0,0.044922,0.005859,0,0.027344,0.000977,0,0.007812,0.056641,0.011719,0.010742,0.013672,0.001953,0.020508,0.004883,0.001953,0.026367,0.001953,0,0.000977,0.052734,0.007812,0.010742,0,0,0.021484,0.018555,0.00293,0.09668,0.02832,0.025391,0.005859,0.011719,0.039062,0,0.011719,0.079102,0.012695,0.004883,0.004883,0.00293,0.009766,0,0,0.09082,0,0.016602,14
0.009766,0.001953,0.022461,0.003906,0,0.001953,0.014648,0.008789,0.003906,0,0.050781,0,0,0.030273,0,0,0,0.000977,0.005859,0.009766,0,0.047852,0.012695,0,0.026367,0.000977,0.000977,0,0.091797,0.009766,0.079102,0.006836,0,0,0.001953,0,0,0.022461,0.011719,0.00293,0,0.00293,0.030273,0.003906,0.014648,0.00293,0.09668,0,0.025391,0.11133,0.021484,0.020508,0.011719,0.024414,0,0.001953,0.023438,0.001953,0.055664,0,0,0.001953,0.007812,0.060547,14
0.00293,0.000977,0,0.023438,0,0,0.018555,0,0.004883,0.029297,0.053711,0,0,0.005859,0,0,0.000977,0,0.12891,0.004883,0,0.032227,0.00293,0.000977,0.058594,0.097656,0,0,0.017578,0,0.033203,0,0.006836,0,0,0,0.003906,0,0.010742,0.12988,0.000977,0.000977,0,0,0.00293,0,0.008789,0,0.000977,0.026367,0.017578,0.001953,0.025391,0.13379,0,0.000977,0.005859,0.010742,0.012695,0,0,0.076172,0,0.004883,14
0,0,0.00293,0.044922,0,0,0.00293,0,0,0.035156,0.058594,0,0.000977,0.013672,0.061523,0.000977,0,0,0.023438,0.000977,0,0.026367,0,0.000977,0.000977,0.087891,0.014648,0,0.008789,0.004883,0.010742,0.010742,0.041016,0,0.001953,0.00293,0.063477,0,0.020508,0.008789,0.015625,0.00293,0.019531,0.00293,0.000977,0,0.000977,0,0.012695,0.004883,0.11621,0.014648,0.041992,0.024414,0,0.045898,0,0.023438,0.007812,0.021484,0,0.089844,0.000977,0.001953,15
0,0,0,0.000977,0,0,0,0,0.00293,0,0.099609,0,0.001953,0.012695,0.14355,0.006836,0,0,0.000977,0,0,0.02832,0,0.001953,0,0.049805,0,0,0.008789,0.001953,0.000977,0.020508,0.003906,0,0,0.000977,0.03418,0,0,0,0,0.004883,0,0,0,0,0,0,0.008789,0.009766,0.20508,0.021484,0.018555,0,0,0.11523,0,0.040039,0.00293,0.069336,0,0.076172,0.006836,0,15
0.000977,0,0,0.03125,0.000977,0,0.00293,0,0,0.026367,0.024414,0,0.000977,0.010742,0.12695,0.008789,0,0,0.016602,0.000977,0.00293,0.015625,0.000977,0,0,0.11523,0.023438,0,0.004883,0.001953,0.008789,0.009766,0.053711,0.000977,0.000977,0.00293,0.09668,0.000977,0.004883,0.008789,0.013672,0.00293,0.024414,0.00293,0.001953,0,0.006836,0,0.010742,0.013672,0.041992,0.025391,0.03125,0.00293,0,0.012695,0,0.02832,0.000977,0.068359,0.000977,0.10059,0.001953,0.001953,15
0.001953,0,0,0.044922,0,0,0.004883,0.000977,0,0.008789,0.058594,0,0,0.006836,0.14258,0.001953,0,0,0.015625,0.001953,0,0.019531,0,0,0,0.09375,0.003906,0,0.005859,0.004883,0.018555,0.013672,0.023438,0.004883,0.00293,0.000977,0.046875,0.003906,0.006836,0.009766,0.000977,0.001953,0.024414,0,0,0.000977,0.005859,0,0.004883,0.006836,0.086914,0.022461,0.051758,0.02832,0,0.019531,0,0.03125,0.005859,0.054688,0,0.10352,0.000977,0,15
0,0,0,0.011719,0.000977,0,0,0,0,0,0.040039,0,0.003906,0.001953,0.17578,0.015625,0,0,0.004883,0.000977,0,0.016602,0,0.001953,0,0.033203,0,0,0,0,0.001953,0.026367,0.00293,0.001953,0,0,0.004883,0.00293,0.00293,0,0.000977,0.007812,0.001953,0,0,0,0.007812,0,0.005859,0.00293,0.26953,0.018555,0.033203,0.004883,0,0.15625,0,0.045898,0.003906,0.03418,0,0.050781,0.003906,0,15
0,0.000977,0.000977,0.052734,0,0,0.00293,0.000977,0.003906,0.048828,0.018555,0,0.006836,0.013672,0.004883,0.012695,0.000977,0,0.066406,0.007812,0,0.004883,0,0.00293,0,0.042969,0.054688,0,0.018555,0.003906,0.02832,0,0.074219,0,0.001953,0,0.025391,0,0.022461,0.045898,0.16016,0.005859,0.030273,0.016602,0.000977,0,0.012695,0,0.009766,0.012695,0,0.011719,0.025391,0.045898,0,0,0.000977,0.004883,0.019531,0.010742,0,0.045898,0.015625,0.000977,15
0,0,0,0.005859,0,0,0.000977,0,0,0,0.053711,0,0.00293,0.005859,0.097656,0.016602,0,0,0.001953,0.001953,0,0.024414,0,0,0,0.010742,0,0,0.008789,0.003906,0.001953,0.03418,0.001953,0,0.000977,0,0.000977,0,0.000977,0.00293,0,0.008789,0.000977,0,0,0,0.004883,0,0.019531,0.005859,0.39063,0.015625,0.014648,0.001953,0,0.19238,0.000977,0.025391,0.000977,0.004883,0,0.025391,0.007812,0,15
0,0,0,0.041016,0,0,0.003906,0,0,0.003906,0.038086,0,0.006836,0.00293,0.1084,0.001953,0,0,0.019531,0,0.008789,0.013672,0.001953,0.013672,0.001953,0.088867,0.006836,0,0.007812,0.001953,0.013672,0.017578,0.076172,0,0.000977,0.003906,0.12695,0,0.005859,0.013672,0.006836,0.006836,0.015625,0,0.000977,0,0.001953,0,0.008789,0.004883,0.035156,0.016602,0.036133,0.017578,0,0.000977,0,0.025391,0,0.086914,0.009766,0.091797,0.00293,0,15
0,0,0,0.024414,0,0,0,0,0.00293,0.066406,0.011719,0,0,0.018555,0,0.006836,0,0,0.027344,0.005859,0,0.012695,0,0.003906,0,0.057617,0.015625,0,0.007812,0.000977,0.009766,0,0.25098,0,0,0,0.057617,0,0.005859,0.012695,0.19922,0.004883,0.030273,0,0,0,0.007812,0,0.014648,0.006836,0,0.03125,0.014648,0.020508,0,0,0,0.005859,0.014648,0.004883,0,0.039062,0.005859,0,15
0.00293,0.000977,0,0.035156,0.000977,0,0.003906,0,0.001953,0.051758,0.033203,0,0.00293,0.018555,0.025391,0.003906,0,0,0.050781,0,0,0.018555,0,0.020508,0.014648,0.11719,0.050781,0,0.011719,0.004883,0.003906,0.000977,0.036133,0.001953,0.003906,0,0.053711,0.000977,0.033203,0.035156,0.026367,0.005859,0.021484,0.011719,0,0,0.005859,0,0.017578,0.016602,0.019531,0.017578,0.03418,0.020508,0.000977,0.003906,0,0.014648,0.004883,0.015625,0,0.10352,0.009766,0.008789,15
0,0,0.00293,0.0625,0,0,0.005859,0,0.004883,0.078125,0.013672,0,0.000977,0.011719,0.000977,0.004883,0,0,0.066406,0.003906,0,0.008789,0.000977,0.030273,0.006836,0.085938,0.024414,0,0.005859,0.005859,0.006836,0,0.11621,0,0.003906,0,0.10547,0,0.019531,0.039062,0.040039,0.003906,0.03418,0.008789,0.000977,0.00293,0.008789,0,0.016602,0.013672,0,0.016602,0.022461,0.019531,0,0,0,0.004883,0.018555,0.019531,0,0.032227,0.013672,0.005859,15
0,0,0,0.005859,0,0,0,0,0,0,0.091797,0,0.003906,0.009766,0.061523,0.008789,0,0,0.010742,0,0,0.036133,0,0.004883,0,0.038086,0,0,0.005859,0,0.001953,0.02832,0.00293,0,0,0.000977,0.006836,0,0,0,0,0.000977,0.001953,0,0,0,0,0,0.00293,0.005859,0.21973,0.015625,0.008789,0.008789,0,0.26367,0,0.055664,0.00293,0.005859,0,0.088867,0,0,15
0,0,0.000977,0.011719,0,0,0,0.005859,0,0,0.039062,0,0.001953,0.008789,0.014648,0.014648,0,0,0.001953,0.005859,0,0.039062,0,0,0,0.007812,0,0,0.005859,0.001953,0.004883,0.052734,0,0,0,0.005859,0,0.001953,0.000977,0,0,0.011719,0.001953,0,0,0,0.003906,0,0.023438,0.015625,0.16309,0.020508,0.015625,0.004883,0,0.44141,0,0.042969,0.011719,0.000977,0,0.014648,0.000977,0,15
0.000977,0.007812,0,0.009766,0.001953,0,0.00293,0.000977,0,0.000977,0.11914,0,0.001953,0.010742,0.056641,0.013672,0.004883,0,0.008789,0.008789,0.001953,0.038086,0.012695,0.004883,0,0.026367,0.001953,0,0.017578,0.001953,0.023438,0.019531,0.000977,0,0,0.004883,0.003906,0.00293,0.003906,0.003906,0,0.007812,0.006836,0,0.001953,0.000977,0.011719,0,0.024414,0.018555,0.18164,0.03125,0.030273,0.010742,0,0.037109,0,0.086914,0.042969,0.004883,0,0.078125,0.001953,0.00293,15
0,0,0,0.030273,0.006836,0,0.001953,0.006836,0.00293,0.004883,0.041016,0,0.001953,0.010742,0.19238,0.008789,0,0,0.008789,0.001953,0,0.029297,0,0.012695,0.00293,0.085938,0.004883,0,0.010742,0.00293,0.012695,0.003906,0.010742,0.00293,0.003906,0,0.052734,0.000977,0.009766,0.007812,0.001953,0.006836,0.027344,0,0.00293,0,0.012695,0,0.008789,0.014648,0.072266,0.010742,0.035156,0.004883,0,0.010742,0,0.018555,0.004883,0.085938,0,0.10352,0.00293,0.000977,15
0,0,0,0.032227,0,0,0,0,0,0.009766,0.087891,0,0.003906,0.010742,0.022461,0.009766,0,0,0.033203,0.000977,0,0.018555,0.000977,0.009766,0.001953,0.15137,0.006836,0,0.013672,0.001953,0.027344,0.00293,0.039062,0,0.001953,0,0.080078,0.000977,0.00293,0.004883,0.011719,0.003906,0.009766,0,0,0,0.005859,0,0.008789,0.016602,0.015625,0.023438,0.051758,0.045898,0,0,0,0.035156,0.005859,0.019531,0,0.16504,0.004883,0,15
0.004883,0.000977,0.000977,0.026367,0,0.006836,0.017578,0.00293,0.010742,0.010742,0.035156,0,0,0.020508,0.001953,0,0,0.000977,0.035156,0.005859,0,0.12305,0.00293,0.012695,0.012695,0.018555,0.001953,0,0.044922,0.000977,0.014648,0.060547,0.001953,0.000977,0.000977,0,0.012695,0.004883,0.023438,0.036133,0.001953,0.003906,0.007812,0,0.011719,0.000977,0.023438,0,0.013672,0.050781,0.078125,0.009766,0.044922,0.024414,0,0.071289,0.005859,0.017578,0.044922,0,0,0.010742,0.005859,0.016602,16
0.003906,0.000977,0.006836,0.015625,0.000977,0.010742,0.004883,0.000977,0.005859,0,0.032227,0,0,0.023438,0.010742,0,0.000977,0.004883,0.032227,0.009766,0,0.060547,0.001953,0.03418,0.021484,0.043945,0.001953,0.00293,0.024414,0.00293,0.018555,0.086914,0,0,0.006836,0,0.004883,0.000977,0.005859,0.022461,0,0.001953,0.006836,0,0.011719,0,0.025391,0,0.005859,0.029297,0.087891,0.001953,0.039062,0.024414,0,0.15137,0.008789,0.026367,0.037109,0.00293,0,0.021484,0.00293,0.008789,16
0.007812,0.001953,0.008789,0.022461,0,0.001953,0.014648,0.00293,0.004883,0.005859,0.038086,0,0.000977,0.015625,0.005859,0.003906,0.001953,0,0.069336,0.007812,0,0.09082,0,0.019531,0.010742,0.041992,0,0.004883,0.025391,0.00293,0.010742,0.038086,0.004883,0,0.00293,0,0.015625,0.00293,0.007812,0.03125,0,0.011719,0.011719,0,0.006836,0,0.026367,0,0.012695,0.035156,0.079102,0.005859,0.045898,0.035156,0,0.079102,0.013672,0.015625,0.038086,0.003906,0,0.030273,0.012695,0.010742,16
0,0.003906,0.00293,0.004883,0,0.004883,0.001953,0,0.00293,0.00293,0.038086,0,0.00293,0.027344,0.020508,0,0,0,0.032227,0.007812,0,0.072266,0.001953,0.018555,0.004883,0.066406,0,0.000977,0.018555,0,0.003906,0.091797,0.016602,0,0.00293,0,0.043945,0,0.007812,0.016602,0,0.009766,0.004883,0,0.001953,0,0.006836,0,0.016602,0.03418,0.078125,0.008789,0.033203,0.005859,0,0.10938,0.000977,0.052734,0.021484,0.024414,0,0.054688,0.007812,0.007812,16
0,0.000977,0.000977,0.019531,0,0,0.00293,0,0.00293,0.006836,0.041992,0,0.000977,0.010742,0.058594,0.000977,0,0,0.023438,0.000977,0,0.050781,0,0.010742,0,0.076172,0,0,0.017578,0.000977,0.011719,0.053711,0.009766,0,0,0,0.024414,0,0.003906,0.011719,0,0.013672,0.005859,0,0.000977,0,0.005859,0,0.017578,0.016602,0.079102,0.013672,0.035156,0.011719,0,0.17773,0,0.037109,0.027344,0.02832,0,0.073242,0.012695,0,16
0,0.005859,0,0.02832,0,0,0,0,0,0.019531,0.060547,0,0.00293,0.003906,0.040039,0.008789,0,0,0.033203,0.00293,0,0.068359,0.00293,0.014648,0.004883,0.063477,0.004883,0,0.03418,0.001953,0.015625,0.020508,0.039062,0.000977,0,0.000977,0.054688,0.000977,0.005859,0.012695,0.013672,0.006836,0.006836,0.001953,0,0,0.008789,0,0.011719,0.036133,0.070312,0.009766,0.055664,0.017578,0,0.056641,0,0.035156,0.011719,0.024414,0,0.066406,0.013672,0,16
0,0.00293,0,0.007812,0,0.000977,0,0,0.010742,0.003906,0.091797,0,0,0.042969,0.03418,0,0,0,0.023438,0.00293,0,0.057617,0.00293,0.012695,0.00293,0.09375,0,0,0.022461,0.00293,0.005859,0.067383,0.001953,0,0,0,0.022461,0,0.000977,0.015625,0,0.00293,0.000977,0,0.000977,0,0.001953,0,0.018555,0.013672,0.086914,0.007812,0.018555,0.019531,0,0.070312,0,0.068359,0.018555,0.042969,0,0.091797,0.000977,0.003906,16
0.020508,0.004883,0.010742,0.017578,0.003906,0,0.010742,0.011719,0.007812,0.013672,0.041016,0,0.004883,0.020508,0,0,0,0,0.008789,0.026367,0,0.10059,0.003906,0,0.006836,0.008789,0.033203,0.004883,0.042969,0.003906,0.019531,0.036133,0.007812,0.012695,0.007812,0,0.003906,0.013672,0.041016,0.005859,0.010742,0.005859,0.049805,0.027344,0.000977,0.010742,0.038086,0.000977,0.020508,0.06543,0.055664,0.001953,0.018555,0.014648,0,0.020508,0.00293,0.009766,0.026367,0,0,0.009766,0.011719,0.041016,16
0.004883,0.001953,0.001953,0.032227,0.001953,0,0.001953,0.000977,0.000977,0.014648,0.03418,0,0.003906,0.012695,0.030273,0,0,0.001953,0.026367,0.008789,0,0.068359,0.000977,0.006836,0.009766,0.033203,0.004883,0,0.020508,0.00293,0.001953,0.085938,0.040039,0,0.00293,0.004883,0.03125,0.000977,0.018555,0.020508,0.008789,0.005859,0.012695,0,0.00293,0,0.017578,0,0.015625,0.03418,0.075195,0.001953,0.026367,0.011719,0,0.094727,0.001953,0.043945,0.027344,0.029297,0,0.03125,0.006836,0.017578,16
0.001953,0.006836,0.001953,0.007812,0,0.001953,0.014648,0.003906,0.00293,0,0.051758,0,0.000977,0.010742,0.000977,0.004883,0,0,0.02832,0.014648,0,0.085938,0.006836,0.007812,0,0.037109,0,0,0.037109,0.00293,0.043945,0.12598,0,0,0.000977,0.019531,0.000977,0,0.00293,0.014648,0,0.008789,0.003906,0,0.008789,0,0.045898,0,0.024414,0.052734,0.049805,0.024414,0.017578,0.051758,0,0.056641,0.011719,0.018555,0.042969,0.00293,0,0.030273,0.005859,0.001953,16
0.004883,0.00293,0.029297,0.001953,0.025391,0,0.007812,0.038086,0.00293,0,0.032227,0,0.007812,0.019531,0,0.006836,0.000977,0,0.000977,0.033203,0,0.09668,0,0,0.010742,0.006836,0.003906,0.003906,0.026367,0.007812,0.017578,0.083984,0,0.018555,0.012695,0.003906,0,0.027344,0.005859,0.000977,0,0.00293,0.012695,0.009766,0.001953,0.066406,0.045898,0.008789,0.015625,0.050781,0.044922,0.015625,0.003906,0.006836,0.017578,0.05957,0.008789,0.005859,0.041992,0,0,0.004883,0.004883,0.02832,16
0.000977,0.007812,0,0.007812,0,0.009766,0.012695,0.011719,0.007812,0.000977,0.038086,0,0.005859,0.041992,0.004883,0,0.003906,0.017578,0.032227,0.008789,0,0.11914,0.014648,0.049805,0.010742,0.044922,0.001953,0,0.047852,0.007812,0.012695,0.05957,0.003906,0,0.007812,0.003906,0.009766,0,0.001953,0.006836,0,0.006836,0.00293,0,0.008789,0,0.017578,0,0.023438,0.048828,0.041992,0.016602,0.030273,0.022461,0,0.033203,0.003906,0.013672,0.047852,0.010742,0,0.038086,0.015625,0.000977,16
0.000977,0.007812,0.005859,0.009766,0,0.003906,0.018555,0.009766,0.003906,0,0.039062,0,0.003906,0.025391,0.006836,0,0.000977,0.014648,0.023438,0.020508,0,0.13867,0.005859,0.03418,0.014648,0.017578,0.000977,0.00293,0.03418,0.010742,0.03125,0.052734,0.000977,0,0.00293,0,0.00293,0.008789,0.005859,0.019531,0,0.009766,0.009766,0,0.021484,0.00293,0.02832,0,0.017578,0.054688,0.073242,0.010742,0.014648,0.040039,0,0.042969,0.016602,0.010742,0.041016,0,0,0.007812,0.009766,0.007812,16
0,0,0,0.019531,0,0,0.000977,0.000977,0.000977,0,0.057617,0,0.000977,0.004883,0.044922,0,0,0,0.019531,0.006836,0,0.035156,0.000977,0.021484,0.004883,0.0625,0,0,0.005859,0.001953,0.009766,0.095703,0.001953,0.001953,0.001953,0.000977,0.016602,0,0.00293,0.007812,0,0.008789,0.003906,0,0.000977,0,0.016602,0,0.016602,0.019531,0.097656,0.013672,0.044922,0.018555,0,0.15234,0,0.035156,0.013672,0.046875,0,0.06543,0.014648,0.000977,16
0,0.000977,0.000977,0.008789,0.000977,0,0.001953,0.005859,0.00293,0.003906,0.082031,0,0,0.013672,0.025391,0.007812,0,0.000977,0.025391,0.006836,0,0.09375,0.001953,0.012695,0.001953,0.068359,0,0,0.039062,0,0.035156,0.038086,0.001953,0.000977,0.000977,0.000977,0.010742,0,0.00293,0.009766,0,0.009766,0.004883,0,0.001953,0.001953,0.009766,0,0.011719,0.053711,0.10156,0.008789,0.026367,0.041016,0,0.046875,0,0.03418,0.03418,0.001953,0,0.09375,0.006836,0.00293,16
0.013672,0.000977,0.009766,0.03418,0.000977,0.003906,0.012695,0.00293,0.010742,0.016602,0.032227,0,0.000977,0.017578,0.003906,0,0,0.00293,0.057617,0.012695,0,0.078125,0.00293,0.019531,0.021484,0.012695,0.001953,0.001953,0.03418,0,0.014648,0.048828,0.008789,0.004883,0.00293,0,0.000977,0.008789,0.017578,0.041992,0,0.001953,0.008789,0.00293,0.012695,0.005859,0.03125,0.00293,0.008789,0.036133,0.080078,0,0.033203,0.042969,0,0.083984,0.007812,0.016602,0.039062,0,0,0.017578,0,0.010742,16
0.007812,0,0,0.007812,0.14258,0,0.016602,0.02832,0,0.026367,0.033203,0.091797,0,0,0,0,0,0,0.070312,0.00293,0,0.017578,0.000977,0.001953,0,0.040039,0.027344,0,0.015625,0,0.027344,0,0.067383,0.055664,0,0,0.039062,0.041016,0.00293,0.025391,0.004883,0,0.019531,0.003906,0.00293,0,0.010742,0.003906,0,0.005859,0.02832,0,0.00293,0.024414,0.043945,0.008789,0.001953,0.001953,0.00293,0,0,0.042969,0,0,17
0.016602,0,0.00293,0.010742,0.10938,0,0.024414,0.025391,0,0.025391,0.004883,0.050781,0,0,0.016602,0,0,0,0.011719,0.004883,0,0.000977,0,0,0,0.009766,0.02832,0.025391,0,0,0.00293,0.000977,0.041992,0.073242,0,0,0.051758,0.036133,0.035156,0.004883,0.017578,0,0.013672,0.023438,0.000977,0.016602,0.022461,0.025391,0,0,0.055664,0,0.006836,0.005859,0.068359,0.032227,0.00293,0,0.00293,0.083984,0,0.004883,0,0.000977,17
0.018555,0,0,0.007812,0.057617,0,0.018555,0.015625,0,0.015625,0.041016,0.24609,0,0,0,0,0,0,0.036133,0.000977,0,0.005859,0,0,0,0.010742,0.016602,0,0.000977,0,0.001953,0.001953,0.006836,0.066406,0,0,0.005859,0.03418,0.016602,0.024414,0.000977,0,0,0.016602,0,0.029297,0.016602,0.033203,0,0,0.05957,0,0.000977,0.009766,0.12891,0.013672,0.008789,0.000977,0.003906,0,0,0.024414,0,0.001953,17
0.040039,0.000977,0.004883,0.036133,0.042969,0,0.027344,0.030273,0.000977,0.027344,0.026367,0.087891,0,0,0,0,0,0,0.022461,0.014648,0,0.018555,0.005859,0.000977,0,0.042969,0.026367,0,0.009766,0,0.015625,0.029297,0.024414,0.020508,0.000977,0.000977,0.025391,0.025391,0.025391,0.021484,0.001953,0,0.042969,0.012695,0.007812,0.017578,0.023438,0.011719,0,0.011719,0.030273,0,0.024414,0.013672,0.057617,0.018555,0,0.009766,0.018555,0.00293,0,0.022461,0,0.015625,17
0.024414,0,0.005859,0.021484,0.030273,0,0.040039,0.033203,0,0.007812,0.030273,0.003906,0,0,0,0,0,0.000977,0.043945,0.007812,0,0.024414,0,0.000977,0,0.02832,0.030273,0.001953,0.005859,0,0.00293,0.041016,0.008789,0.041016,0.001953,0,0.023438,0.064453,0.008789,0.018555,0.011719,0,0.019531,0.088867,0,0.042969,0.033203,0.018555,0,0.001953,0.015625,0,0.006836,0.016602,0.11133,0.010742,0.008789,0.003906,0.009766,0,0,0.022461,0,0.024414,17
0.013672,0,0,0.000977,0.086914,0,0.019531,0.025391,0,0.036133,0.045898,0.09668,0,0,0.009766,0,0,0,0.010742,0.004883,0,0.006836,0,0,0,0.018555,0.030273,0,0.001953,0,0.003906,0.015625,0.038086,0.089844,0,0,0.051758,0.025391,0.011719,0.004883,0.021484,0,0.000977,0.004883,0,0.005859,0.012695,0.015625,0.001953,0.001953,0.030273,0,0.000977,0.004883,0.10352,0.009766,0,0.00293,0.00293,0.077148,0,0.052734,0,0,17
0.041016,0,0.010742,0.003906,0.05957,0,0.014648,0.024414,0,0.020508,0.020508,0.064453,0,0,0.001953,0,0,0,0.032227,0.003906,0,0.008789,0,0,0,0.025391,0.024414,0,0.000977,0,0.003906,0.000977,0.017578,0.10352,0,0,0.063477,0.038086,0.016602,0.009766,0.001953,0,0.003906,0.039062,0.000977,0.030273,0.012695,0.014648,0,0,0.047852,0,0.001953,0.014648,0.16016,0.027344,0.003906,0,0.009766,0,0,0.016602,0,0.00293,17
0.084961,0,0,0,0.11719,0,0.056641,0.03418,0,0.009766,0.014648,0.11523,0,0.001953,0,0,0,0,0.037109,0.001953,0,0.051758,0.000977,0,0,0.00293,0.001953,0,0.014648,0,0.018555,0.006836,0,0.079102,0,0,0.000977,0.098633,0.018555,0.032227,0,0,0,0.017578,0.000977,0.007812,0.012695,0.014648,0,0.032227,0.017578,0,0,0.033203,0.026367,0,0.006836,0,0.00293,0,0,0.020508,0,0.005859,17
