at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,class
0.167323,0.117022,0.047137,-0.174809,0.261718,0.273364,-0.157328,0.5287,0.375899,0.46739,1
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.474083,0.069175,-1.628429,-0.87136,-0.341256,1
-0.091897,-0.071406,0.537921,-1.178561,0.261718,-0.058835,0.635431,1.968663,1.155435,-0.286369,5
-0.770809,-0.110662,0.328093,0.26205,0.17234,-0.598658,0.106925,0.167632,0.219991,-0.478263,4
-0.06721,-0.149918,0.32098,0.118589,0.261718,0.06574,0.52218,0.183514,0.126447,-0.107158,1
0.809204,-0.16562,0.025799,0.712127,0.887365,-0.640182,-0.874585,0.145654,1.093072,0.070487,9
0.043885,0.030659,0.537921,-2.244735,0.261718,-0.391033,2.560702,-3.554729,-3.490604,-1.382422,5
-0.054866,-0.330495,-3.210528,-0.267456,0.261718,0.024215,0.371178,0.966576,-0.029461,-0.067399,6
-0.240024,-0.424709,0.089814,1.094532,0.261718,0.273364,0.031425,0.556561,0.469443,0.348611,1
0.303106,-0.03215,0.367214,-0.350585,0.17234,-0.681707,0.371178,0.2431,-0.154186,-0.699136,1
0.068573,-0.267686,0.33165,-0.197963,-2.062114,-0.183409,0.484429,0.04813,0.032902,-0.309358,1
0.229043,-0.181323,0.23207,-0.893459,0.261718,-1.138481,0.031425,-0.344838,-0.43482,-0.940734,6
0.056229,-0.09496,0.228514,-0.658066,0.17234,0.231839,-0.232828,-1.887042,-1.307901,0.49519,6
0.15498,0.595945,0.036468,-0.126143,0.261718,0.273364,-0.006326,0.138392,0.126447,0.366368,1
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.847807,0.069175,0.477405,0.032902,-0.688914,1
-0.190648,-1.09206,0.402778,0.749425,0.17234,-1.470679,-0.081827,-1.110931,-1.775623,-1.185067,4
0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.346105,-1.403091,-0.149247,1.03071,-0.356325,9
0.47592,-0.283388,0.107596,0.080127,0.976743,-0.307984,0.446679,-1.501724,0.126447,-0.397734,9
0.080916,-0.071406,0.160942,1.225521,0.17234,0.231839,-0.157328,0.112706,-0.497183,0.429308,1
-0.215336,0.360409,0.096927,0.286189,0.17234,-0.474083,-0.42158,0.351282,0.18881,-0.069617,6
0.117948,0.556689,-0.009765,-0.57261,0.261718,-1.346105,0.333428,-0.084963,-0.372457,-1.271888,6
0.09326,0.344707,0.14316,-0.026574,0.261718,-0.266459,0.182426,-0.844183,-0.559546,-0.226165,7
-0.116585,-0.581733,0.569929,1.083313,0.082961,0.813187,-0.42158,0.021803,-0.341275,1.152182,4
0.105604,-0.377602,0.260522,0.107578,0.261718,0.190314,0.069175,-0.136122,0.001721,0.255413,6
0.15498,-0.236281,0.01513,0.558909,0.17234,-0.640182,0.446679,1.116405,-2.523978,-0.690433,1
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.480988,-1.28984,2.045743,2.870416,1.448678,11
-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.391033,0.182426,-0.304687,0.064084,-0.332166,6
0.019197,-0.087108,0.384996,0.794958,0.261718,0.107265,-0.006326,0.271834,0.500624,0.223816,1
-0.00549,0.360409,0.28186,-0.213479,-1.168333,-0.972381,-0.006326,0.047858,0.687713,-0.768538,5
0.031541,0.203385,0.086258,0.045008,0.17234,-0.557133,0.484429,-0.13719,0.001721,-0.636823,6
0.512951,-0.306942,0.061363,1.371548,0.976743,-1.22153,-1.063338,0.740173,0.375899,-0.41091,9
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.806282,-1.063338,0.71701,1.404887,-0.015526,9
0.142636,0.486028,0.025799,0.545422,0.17234,1.685209,0.333428,-0.914214,-0.621908,1.436731,1
0.290762,0.109171,-0.112901,0.221262,0.261718,-0.432558,-3.06411,0.608206,0.375899,-1.786715,1
-0.22768,0.109171,0.413447,0.118917,0.17234,-1.470679,-0.044076,0.234013,-0.154186,-1.203451,4
-0.202992,0.36826,0.388552,0.915832,0.17234,2.183507,0.673182,-0.463252,0.157628,1.670058,4
0.229043,0.242641,0.089814,0.12023,0.261718,0.314889,0.748682,0.411121,0.001721,0.007824,1
0.105604,-0.087108,0.367214,1.522618,0.261718,2.100457,0.52218,-0.203397,0.157628,1.68403,1
0.438888,-0.047852,0.388552,0.873551,-1.078955,-0.183409,0.295677,0.084728,-0.87136,-0.197185,1
-0.264711,-0.275537,0.384996,1.343918,0.261718,0.854712,0.031425,0.006135,-1.401445,0.886294,1
-0.153617,-0.840822,0.139604,-0.971903,0.17234,-1.802878,0.144676,-1.560068,0.874802,-1.595894,11
0.09326,-0.087108,-2.268081,-0.164963,0.261718,1.477585,0.635431,-0.370641,0.126447,1.078357,1
-0.104241,-0.338346,0.384996,-0.096275,0.261718,-0.889332,0.52218,0.500684,0.251173,-0.946387,5
0.019197,-0.118513,0.345875,-1.086511,0.261718,-0.972381,0.069175,0.484297,-0.185368,-0.793588,6
0.031541,-0.040001,0.175168,-0.107256,0.261718,-0.806282,0.257927,-0.186428,-0.060642,-0.749563,6
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.678304,-1.554093,-2.589006,-1.214356,-0.610592,9
0.47592,-0.283388,0.107596,0.080127,0.976743,-1.180006,-0.987837,0.557629,1.903791,-0.439409,9
0.229043,0.109171,-0.066668,0.073324,0.261718,0.854712,2.107697,-0.670065,-0.247731,-0.238076,1
0.229043,-0.354049,0.182281,0.210878,0.261718,0.480988,-2.573354,-0.56066,-0.154186,-1.611794,1
-3.498799,0.674456,0.210732,-1.548822,-4.922215,-0.474083,0.220177,0.526817,0.126447,-0.428053,1
0.019197,-0.338346,-0.358293,-0.113223,0.17234,-1.180006,-0.044076,-0.036521,-3.490604,-0.927485,1
0.278418,-0.3619,0.502357,-1.588745,0.261718,-0.141884,0.673182,-1.651165,-0.278912,-0.36181,6
0.043885,0.195534,0.260522,-0.393821,0.261718,-0.01731,0.710932,0.514139,0.375899,-0.280896,7
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.432558,-0.195078,1.527021,0.750076,-0.170881,1
-0.289399,-0.424709,0.107596,0.666147,0.17234,1.020811,-0.044076,-0.169439,0.18881,1.081214,5
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.598658,-0.081827,0.563784,-0.060642,-0.367174,5
-0.277055,-1.963541,0.616162,0.437826,0.17234,3.512302,-0.308329,-0.984673,-1.245538,3.613647,4
0.204355,0.360409,0.139604,0.299019,-0.095795,-1.595254,0.899684,-0.679249,2.277968,-1.68433,1
0.352481,0.211237,0.306755,-0.946242,0.17234,-0.10036,-2.913108,0.291502,0.157628,-1.655169,1
-0.314087,-0.040001,0.303198,1.37665,0.17234,0.356414,0.182426,1.290969,1.716702,0.352818,11
0.290762,-0.189174,0.079145,-0.085921,0.976743,-1.180006,-0.874585,-0.670919,-0.341275,-0.46546,9
-0.030178,0.391814,0.217845,-0.07333,0.261718,0.480988,0.748682,0.604517,0.438262,0.146435,7
0.229043,0.807926,-0.052442,0.082634,0.261718,0.024215,0.446679,0.197046,-0.310094,-0.103698,6
-0.22768,-0.110662,0.196506,1.060099,0.261718,1.809783,-0.044076,-0.617896,0.500624,1.8183,11
0.809204,-0.16562,0.025799,0.712127,0.887365,-1.096956,-1.28984,1.080603,1.966154,-0.164877,9
-3.498799,19.470188,0.256965,0.105669,-4.922215,-1.346105,0.031425,0.896952,-2.929337,-1.129131,1
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.557133,0.55993,0.507304,0.032902,-0.670011,1
-0.202992,-0.377602,0.434785,0.244803,-0.721442,-0.681707,0.031425,1.00063,0.843621,-0.487232,5
-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.224934,-1.365341,-0.333654,1.124254,0.774061,12
0.105604,-0.251983,0.466793,0.287084,0.261718,0.813187,0.106925,-0.255624,-0.590727,0.808286,1
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.640182,0.257927,-0.103795,0.469443,-0.604154,1
0.142636,0.486028,0.025799,0.545422,0.17234,-0.183409,0.106925,1.126947,0.251173,-0.107001,1
0.278418,-0.3619,0.502357,-1.588745,0.261718,-0.266459,0.182426,-0.744019,-0.247731,-0.216835,6
-0.091897,0.258344,0.445454,1.643582,0.082961,0.356414,0.333428,1.71005,0.905984,0.255328,10
0.043885,0.69801,0.022242,0.912997,0.261718,0.107265,0.220177,1.072759,0.001721,0.088847,6
0.117948,0.23479,0.050694,0.220456,0.261718,-0.681707,0.257927,0.258399,-0.247731,-0.636329,1
0.451232,-0.267686,0.335206,-0.831336,0.261718,1.35301,0.673182,-0.098845,0.219991,0.940277,1
-0.351118,0.014957,0.214288,0.736624,0.17234,-0.515608,0.295677,1.307433,1.061891,-0.499395,5
-0.363462,0.23479,0.000904,0.759778,0.261718,1.145386,0.257927,-0.340741,-0.372457,1.022553,7
-0.128929,0.069915,0.313868,0.510511,0.082961,2.847904,-0.195078,-2.123367,-3.178789,2.901212,8
0.759828,-0.134216,0.114709,-0.542563,0.797987,-1.013906,-1.063338,-0.241568,-0.684271,-0.217426,9
0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.01731,-1.025587,1.124656,1.311343,0.753712,9
0.056229,-0.087108,0.089814,1.312409,0.082961,-1.38763,-0.119577,-3.329044,-3.740056,-1.089566,1
0.229043,-0.354049,0.182281,0.210878,0.261718,-0.058835,0.824183,0.176136,0.40708,-0.358085,1
0.080916,0.077766,0.050694,0.857319,-1.257711,0.397939,-0.157328,0.872722,0.375899,0.577634,1
0.142636,0.43107,0.032912,-0.486796,0.261718,-0.349509,0.55993,-0.003845,0.375899,-0.484868,7
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.889332,-0.157328,-0.185282,0.064084,-0.607975,6
-0.104241,0.23479,0.214288,0.314028,0.17234,-0.349509,0.220177,1.502266,1.373706,-0.317736,8
0.117948,0.242641,0.082701,-0.424583,-0.900198,0.813187,0.257927,-0.9067,0.282354,0.708167,7
-0.030178,0.014957,0.264078,0.374062,0.261718,0.273364,0.144676,0.212326,0.562987,0.287721,1
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.224934,0.446679,-0.330315,-0.154186,-0.3184,6
-0.22768,-0.503221,0.406334,-0.671732,0.261718,1.726734,0.220177,-1.324228,-0.310094,1.556113,5
0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.598658,0.408929,0.22017,0.874802,-0.636739,8
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.14879,0.824183,0.619875,0.718895,-0.17428,1
0.130292,0.007106,0.239183,0.766194,0.261718,-0.349509,0.295677,0.017201,-0.996086,-0.356385,1
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.183409,-0.987837,0.049353,1.311343,0.585361,9
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.055431,-1.25209,-0.18204,0.843621,-0.15416,9
0.229043,-0.181323,0.23207,-0.893459,0.261718,-0.10036,0.106925,-0.586986,-0.341275,-0.031306,6
-0.32643,-0.079257,0.239183,0.566935,0.261718,0.14879,-0.459331,0.032054,0.500624,0.540275,5
-0.215336,0.360409,0.096927,0.286189,0.17234,0.896237,0.635431,-0.951181,0.032902,0.578744,6
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.640182,-1.478592,1.296735,1.560794,0.416276,9
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.314889,0.069175,1.293512,0.438262,0.376494,5
-0.301743,-0.314793,0.399221,0.77052,0.708609,0.896237,-1.591843,-1.399172,-0.216549,2.116351,12
0.364825,0.36826,0.19295,-0.420406,0.261718,-0.806282,0.333428,-0.79145,0.032902,-0.802714,8
-0.375806,-0.275537,0.449011,0.55685,0.17234,0.854712,-0.157328,-0.317714,-0.247731,1.005965,4
-0.190648,-0.024299,0.367214,2.258633,0.17234,1.311485,0.031425,1.037112,1.747883,1.29823,11
0.426544,-0.055704,-0.08445,0.139087,0.976743,-0.10036,-0.648083,0.460882,1.591976,0.42263,9
-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.138481,0.182426,0.529205,0.687713,-0.99984,5
-0.314087,0.164129,0.200063,0.132493,0.261718,-0.474083,0.635431,0.419255,0.874802,-0.637474,5
-3.498799,-0.149918,0.029355,-5.440122,-2.777139,-2.301176,-1.025587,-1.888537,-2.430434,-3.487235,9
-3.498799,0.745117,0.150273,0.685183,-4.922215,-0.723232,-0.006326,1.218083,-2.087438,-0.53163,1
0.624046,-0.189174,0.139604,0.38731,0.976743,-0.10036,-0.308329,-0.054752,1.093072,0.225685,9
0.130292,-0.463965,0.338762,0.26578,0.261718,0.439463,-0.006326,-0.260031,0.18881,0.528245,1
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.314889,-0.38383,-1.064703,-0.996086,0.683551,9
0.216699,-0.291239,0.349432,0.50711,0.261718,1.020811,-0.157328,-1.345527,-0.777816,1.156184,1
0.09326,0.148427,0.171611,0.970704,0.17234,-0.183409,0.55993,-0.398638,-1.183175,-0.347079,1
0.080916,-0.291239,0.356544,0.226662,0.261718,-0.972381,0.182426,0.070011,-0.372457,-0.851501,6
0.278418,-0.3619,0.502357,-1.588745,0.261718,-1.096956,0.257927,-1.123202,-0.060642,-1.008797,6
0.624046,0.007106,0.114709,-0.350674,0.887365,-0.806282,-1.403091,-0.857735,1.124254,0.199537,9
-0.178304,0.258344,-0.12357,0.228303,0.082961,-0.01731,0.824183,0.547126,0.095265,-0.335675,6
-0.017834,-0.440412,0.267634,1.39515,0.261718,0.813187,0.182426,-0.273933,-0.43482,0.731831,1
0.229043,-0.008597,0.175168,0.087408,0.17234,-0.764757,0.673182,0.474764,-0.341275,-0.902905,1
-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.183409,-0.912336,0.089621,1.217798,0.59022,12
-0.363462,0.23479,0.000904,0.759778,0.261718,2.100457,-0.044076,-0.525945,-0.060642,2.083357,7
0.130292,-0.314793,0.417003,1.051058,0.082961,0.937762,0.408929,0.326605,0.313536,0.727432,1
-0.042522,0.540986,0.253409,-0.836378,0.261718,1.020811,0.220177,0.746347,0.095265,0.923231,1
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.480988,0.446679,0.719767,0.064084,0.341294,6
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.432558,0.52218,0.857869,0.157628,-0.545506,6
0.019197,-0.040001,0.288973,-0.042597,0.261718,1.145386,0.371178,-1.501452,-0.684271,0.949029,6
-3.498799,0.062064,0.338762,0.963304,-4.922215,-0.557133,0.673182,1.782198,-1.682078,-0.728515,1
0.377169,0.014957,0.381439,0.292753,0.261718,0.480988,0.144676,-0.904545,0.032902,0.462484,8
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.183409,0.52218,-0.18202,0.064084,-0.32409,1
0.031541,0.140576,0.399221,-0.817372,0.261718,0.605563,0.786433,-0.226015,-0.029461,0.225154,8
-0.277055,0.038511,0.42056,3.987152,0.17234,1.726734,0.257927,1.610643,2.028517,1.574183,11
-3.498799,0.870736,-3.210528,-0.06954,-4.922215,0.730137,-1.32759,-0.102009,-1.401445,1.734927,12
0.105604,-0.09496,0.324537,0.557118,0.17234,0.813187,0.446679,-0.278165,0.344717,0.597381,1
0.043885,-0.157769,0.328093,0.552225,0.261718,0.522513,0.182426,-0.260245,-0.123005,0.514104,1
-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.640182,-0.006326,0.248206,0.18881,-0.459047,6
-0.486901,-0.259834,-3.210528,0.221798,0.351096,0.896237,0.635431,-0.303697,0.438262,0.564446,5
-0.042522,0.752968,-0.109344,1.041241,-1.347089,-0.141884,-0.006326,0.37062,-0.123005,-0.004556,6
0.105604,0.721563,0.086258,0.505409,0.261718,0.024215,0.446679,0.293463,0.064084,-0.103698,6
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.349509,-0.006326,0.735047,0.282354,-0.193219,1
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.564038,0.710932,-0.547204,0.344717,0.21844,5
-0.017834,0.336855,0.235627,-0.511144,-0.81082,-1.180006,0.597681,0.217801,0.126447,-1.233564,7
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.598658,-0.006326,-0.078672,-0.091823,-0.426618,6
0.192011,-0.03215,0.452567,-0.877078,0.261718,1.186911,-0.006326,-1.403016,-1.49499,1.2157,1
-0.22768,0.085618,0.239183,-0.523467,0.261718,-1.346105,0.144676,-1.034978,-1.900349,-1.180281,5
0.019197,-0.087108,0.292529,0.240776,0.17234,-0.01731,-2.497853,-0.502219,0.032902,-1.801205,1
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-1.595254,-0.270579,-0.541963,0.095265,-1.217145,8
0.068573,-0.652394,0.395665,1.220985,0.261718,0.564038,0.069175,0.70707,0.282354,0.600479,1
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,1.43606,0.333428,-0.725535,-0.278912,1.226369,4
-0.017834,-0.330495,0.488131,-0.183313,0.17234,0.024215,0.257927,-0.276243,-0.216549,0.010899,6
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.557133,0.484429,0.231101,0.032902,-0.62636,6
-0.091897,-0.189174,0.345875,0.235912,0.261718,0.231839,0.371178,0.760132,0.750076,0.132414,1
0.364825,-0.000745,-0.052442,1.293223,0.976743,0.107265,-1.365341,0.317635,1.217798,1.141272,9
-0.277055,0.030659,0.441898,0.131866,0.17234,-0.266459,-0.081827,-0.299658,0.251173,-0.074416,4
-0.338774,-0.09496,0.527252,1.857252,-1.257711,1.186911,-1.403091,-0.016387,1.061891,2.275635,11
0.043885,-0.157769,0.228514,-0.211361,0.261718,1.685209,0.371178,-1.44474,-0.777816,1.423857,6
0.25373,-0.197025,0.260522,0.326888,0.261718,2.100457,0.484429,-1.856599,-2.180982,1.710262,6
-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.138481,-0.232828,1.255438,0.718895,-0.793058,5
-0.252367,0.069915,0.246296,0.52355,0.261718,-0.10036,0.106925,1.970527,1.186617,-0.037768,5
0.710453,-0.283388,0.128935,0.601905,0.976743,-0.266459,-1.214339,-0.443526,0.531806,0.658464,9
-0.314087,-0.236281,0.029355,0.460861,0.261718,0.190314,0.031425,0.160526,0.531806,0.279764,1
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.972381,-1.780595,0.990612,0.874802,0.295665,12
0.09326,0.423218,0.022242,-0.203782,0.082961,1.43606,0.371178,-0.639428,-0.65309,1.197232,1
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.266459,0.069175,1.543583,0.157628,-0.160297,1
0.31545,0.117022,0.178724,-1.517104,-1.347089,0.107265,0.824183,2.148839,-1.49499,-0.228155,6
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.22153,0.748682,-0.842804,1.093072,-1.341012,8
0.031541,0.203385,0.086258,0.045008,0.17234,-0.723232,-2.762106,0.880779,0.126447,-2.067394,6
-0.091897,0.344707,0.182281,0.722749,0.261718,0.190314,0.55993,-0.007787,0.687713,-0.018817,8
-0.240024,-0.29909,0.694403,0.955725,0.61923,-2.342701,-0.950086,0.520585,0.874802,-1.587154,12
-0.178304,-0.189174,0.264078,-0.640492,0.17234,0.730137,0.257927,1.491529,0.469443,0.638633,1
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.38763,-1.25209,1.936472,1.934972,-0.493198,9
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.107265,0.52218,0.680587,-0.029461,-0.053186,5
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.06574,0.257927,-0.192505,-0.65309,0.040301,1
0.809204,-0.16562,0.025799,0.712127,0.887365,0.522513,-0.534832,-0.167342,0.562987,1.054463,9
0.290762,-0.189174,0.079145,-0.085921,0.976743,-0.307984,-1.138838,0.29457,0.968347,0.517214,9
-0.030178,0.014957,0.264078,0.374062,0.261718,-0.515608,-0.006326,0.74691,0.937165,-0.345958,1
0.229043,-0.181323,0.23207,-0.893459,0.261718,-1.055431,-0.119577,-0.541613,-0.497183,-0.788116,6
0.117948,-0.291239,0.306755,0.255993,0.17234,0.14879,0.371178,0.294861,-0.185368,0.048113,1
-0.017834,-0.22843,0.37077,1.293671,0.17234,0.813187,0.106925,1.201172,2.028517,0.822498,11
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.349509,-1.025587,-0.755804,1.623157,0.41213,9
-0.091897,0.2976,0.079145,0.196496,0.261718,-0.183409,0.182426,0.262165,-0.029461,-0.151858,6
0.303106,-0.134216,-0.002652,-0.624558,0.261718,1.228436,0.371178,-1.030648,-0.029461,1.020901,1
0.068573,-0.652394,0.395665,1.220985,0.261718,0.522513,0.220177,0.809583,0.438262,0.468861,1
1.043737,-0.401156,0.473906,0.506215,0.261718,0.06574,-0.195078,0.51544,-0.808997,0.315303,1
-3.498799,-0.573882,0.356544,0.750648,-4.922215,-0.058835,0.446679,-0.005184,-0.185368,-0.17721,1
-0.017834,-0.047852,0.093371,-0.139302,0.261718,1.103861,0.144676,-1.105689,-0.310094,1.041588,1
0.229043,-0.008597,0.175168,0.087408,0.17234,-0.183409,0.446679,-0.106669,0.531806,-0.288502,1
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.557133,0.295677,-1.184535,-1.151994,-0.544711,6
0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.429155,0.673182,-3.639652,-3.241152,-1.44993,5
-0.264711,-0.275537,0.107596,0.827362,0.261718,0.439463,0.182426,0.87278,0.438262,0.417265,1
-0.030178,0.093469,0.235627,1.206186,0.261718,0.605563,0.257927,0.460746,0.375899,0.535743,1
-0.091897,0.2976,0.079145,0.196496,0.261718,1.186911,0.408929,-1.007175,-0.902542,0.943049,6
0.216699,-2.08916,0.424116,-0.457525,0.082961,1.062336,0.824183,0.224441,-0.029461,0.600937,1
-0.141273,-1.201976,0.612605,-0.518872,0.17234,1.35301,0.182426,-0.953317,-0.123005,1.266199,4
-0.178304,0.258344,-0.12357,0.228303,0.082961,-0.474083,0.144676,-0.421626,-0.403638,-0.388452,6
-0.116585,0.423218,0.086258,1.919136,0.261718,-0.598658,-0.119577,1.616118,1.498432,-0.363317,7
0.216699,-0.189174,0.352988,-2.20129,0.261718,1.35301,0.484429,-1.055617,-0.341275,1.052679,1
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.598658,0.295677,1.152401,0.126447,-0.56653,6
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.930856,0.031425,0.981933,0.313536,-0.742209,6
0.068573,0.533135,0.488131,0.255665,-0.632064,0.190314,0.597681,0.266709,0.001721,-0.042048,1
-3.498799,-0.181323,6.260173,-0.238215,-4.922215,1.228436,0.257927,0.237741,-0.029461,1.077706,10
0.117948,0.321153,-3.210528,0.642753,0.351096,0.688613,0.408929,0.239022,0.18881,0.498468,1
0.130292,-0.071406,0.214288,0.915742,0.261718,0.564038,0.484429,0.515051,-0.185368,0.346417,1
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.01731,0.52218,0.197803,0.001721,-0.184021,1
0.192011,0.509582,0.079145,1.072093,0.261718,0.813187,0.786433,1.018104,0.375899,0.408344,1
-0.030178,0.391814,0.217845,-0.07333,0.261718,-0.930856,0.673182,1.437807,0.594169,-1.052292,7
-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.806282,0.144676,0.037937,0.064084,-0.691759,6
-0.215336,0.10132,0.235627,-0.280585,0.261718,-0.557133,0.069175,0.107503,-0.060642,-0.424617,5
-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.937762,-0.006326,0.327653,0.095265,0.997683,1
-0.178304,-0.620989,0.32098,0.699028,0.261718,0.107265,1.352689,1.248274,0.999528,-0.486279,5
0.352481,-0.448263,0.196506,-0.528002,0.976743,0.024215,-0.723584,-1.646058,0.064084,0.616621,9
-0.116585,-0.016448,0.288973,0.483747,0.17234,-0.889332,0.031425,0.530526,0.157628,-0.71083,6
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.474083,0.257927,0.396112,0.687713,-0.448956,1
0.043885,0.007106,1.348781,-1.249397,-0.185173,1.145386,-0.081827,0.427507,0.126447,1.22432,5
-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.598658,0.257927,0.009746,-0.372457,-0.560297,1
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.512204,-0.987837,-0.214328,0.438262,-0.775048,9
0.229043,0.109171,-0.066668,0.073324,0.261718,0.688613,0.333428,-0.764968,-0.154186,0.557297,1
-0.264711,-0.275537,0.107596,0.827362,0.261718,1.186911,-0.119577,0.405451,0.531806,1.326596,1
0.352481,-0.448263,0.196506,-0.528002,0.976743,-1.263055,-1.554093,0.004251,1.404887,-0.18337,9
0.167323,0.588093,-0.002652,-0.309259,0.261718,0.231839,0.52218,2.132491,0.375899,0.051103,6
0.031541,0.666605,-0.095119,0.010217,0.17234,-0.889332,0.635431,0.64562,0.843621,-1.000419,7
0.278418,0.069915,0.214288,-2.283942,0.082961,-1.346105,-0.157328,-2.835815,-1.588534,-1.037572,1
0.09326,-0.055704,0.068476,0.305076,0.261718,0.564038,0.446679,0.809389,0.500624,0.387247,1
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.723232,-1.101088,0.771393,1.966154,0.088774,9
